,Date,Fund,NAV,Units,Inv,Cur
2801,06-2019,ICICI_Prudential_Equity_&_Debt_Fund,146.11,6.844,1000.0,2737.05
2802,07-2019,ICICI_Prudential_Equity_&_Debt_Fund,143.76,6.956,1000.0,2781.84
2803,07-2019,ICICI_Prudential_Equity_&_Debt_Fund,144.75,6.908,1000.0,2762.65
2804,07-2019,ICICI_Prudential_Equity_&_Debt_Fund,142.9,6.998,1000.0,2798.64
2805,08-2019,ICICI_Prudential_Equity_&_Debt_Fund,137.8,7.257,1000.0,2902.22
2806,08-2019,ICICI_Prudential_Equity_&_Debt_Fund,138.27,6.008,830.7,2402.72
2807,06-2021,Axis_Small_Cap_Fund,55.29,90.428,4999.75,10653.32
2808,07-2021,Axis_Small_Cap_Fund,60.43,82.736,4999.75,9747.13
2809,08-2021,Axis_Small_Cap_Fund,59.05,84.67,4999.75,9974.97
2810,09-2021,Axis_Small_Cap_Fund,64.54,2324.024,149992.5,273793.27
2811,09-2021,Axis_Small_Cap_Fund,64.22,77.853,4999.75,9171.86
2812,09-2021,Axis_Small_Cap_Fund,65.27,30.64,1999.9,3609.7
2813,10-2021,Axis_Small_Cap_Fund,64.67,30.925,1999.9,3643.27
2814,10-2021,Axis_Small_Cap_Fund,67.5,29.628,1999.9,3490.47
2815,10-2021,Axis_Small_Cap_Fund,68.13,29.354,1999.9,3458.19
2816,10-2021,Axis_Small_Cap_Fund,65.56,76.262,4999.75,8984.43
2817,10-2021,Axis_Small_Cap_Fund,64.88,30.825,1999.9,3631.49
2818,10-2021,Axis_Small_Cap_Fund,64.7,30.91,1999.9,3641.51
2819,11-2021,Axis_Small_Cap_Fund,67.15,74.456,4999.75,8771.66
2820,11-2021,Axis_Small_Cap_Fund,67.51,29.624,1999.9,3490.0
2821,11-2021,Axis_Small_Cap_Fund,67.94,29.436,1999.9,3467.86
2822,11-2021,Axis_Small_Cap_Fund,65.89,75.88,4999.75,8939.42
2823,11-2021,Axis_Small_Cap_Fund,65.89,30.352,1999.9,3575.77
2824,11-2021,Axis_Small_Cap_Fund,65.56,30.505,1999.9,3593.79
2825,12-2021,Axis_Small_Cap_Fund,66.93,29.88,1999.9,3520.16
2826,12-2021,Axis_Small_Cap_Fund,65.91,30.343,1999.9,3574.71
2827,12-2021,Axis_Small_Cap_Fund,67.78,29.506,1999.9,3476.1
2828,12-2021,Axis_Small_Cap_Fund,66.62,30.02,1999.9,3536.66
2829,12-2021,Axis_Small_Cap_Fund,64.34,77.708,4999.75,9154.78
2830,12-2021,Axis_Small_Cap_Fund,66.71,29.979,1999.9,3531.83
2831,12-2021,Axis_Small_Cap_Fund,68.83,29.056,1999.9,3423.09
2832,01-2022,Axis_Small_Cap_Fund,69.57,28.747,1999.9,3386.68
2833,01-2022,Axis_Small_Cap_Fund,70.65,28.307,1999.9,3334.85
2834,01-2022,Axis_Small_Cap_Fund,69.59,71.846,4999.75,8464.18
2835,01-2022,Axis_Small_Cap_Fund,69.59,28.738,1999.9,3385.62
2836,01-2022,Axis_Small_Cap_Fund,67.65,36.953,2499.88,4353.43
2837,01-2022,Axis_Small_Cap_Fund,67.65,29.562,1999.9,3482.7
2838,02-2022,Axis_Small_Cap_Fund,69.72,28.685,1999.9,3379.38
2839,02-2022,Axis_Small_Cap_Fund,67.41,29.668,1999.9,3495.19
2840,02-2022,Axis_Small_Cap_Fund,66.21,30.205,1999.9,3558.45
2841,02-2022,Axis_Small_Cap_Fund,64.43,77.6,4999.75,9142.06
2842,02-2022,Axis_Small_Cap_Fund,64.49,31.011,1999.9,3653.41
2843,03-2022,Axis_Small_Cap_Fund,64.41,31.05,1999.9,3658.0
2844,03-2022,Axis_Small_Cap_Fund,65.37,30.594,1999.9,3604.28
2845,03-2022,Axis_Small_Cap_Fund,65.51,152.641,9999.5,17982.64
2846,03-2022,Axis_Small_Cap_Fund,66.52,30.065,1999.9,3541.96
2847,03-2022,Axis_Small_Cap_Fund,66.52,75.162,4999.75,8854.84
2848,03-2022,Axis_Small_Cap_Fund,66.93,17.363,1162.13,2045.54
2849,04-2022,Axis_Small_Cap_Fund,67.88,73.656,4999.75,8677.41
2850,05-2022,Axis_Small_Cap_Fund,63.96,78.17,4999.75,9209.21
2851,06-2022,Axis_Small_Cap_Fund,59.94,83.413,4999.75,9826.89
2852,07-2022,Axis_Small_Cap_Fund,65.34,76.519,4999.75,9014.7
2853,08-2022,Axis_Small_Cap_Fund,69.59,71.846,4999.75,8464.18
2854,08-2022,Axis_Small_Cap_Fund,68.38,73.117,4999.75,8613.91
2855,09-2022,Axis_Small_Cap_Fund,72.38,69.076,4999.75,8137.84
2856,10-2022,Axis_Small_Cap_Fund,71.02,70.399,4999.75,8293.71
2857,11-2022,Axis_Small_Cap_Fund,71.11,70.31,4999.75,8283.22
2858,01-2023,Axis_Small_Cap_Fund,71.13,70.29,4999.75,8280.86
2859,02-2023,Axis_Small_Cap_Fund,71.03,70.389,4999.75,8292.53
2860,03-2023,Axis_Small_Cap_Fund,68.76,72.713,4999.75,8566.32
2861,04-2023,Axis_Small_Cap_Fund,71.14,70.28,4999.75,8279.69
2862,05-2023,Axis_Small_Cap_Fund,75.7,66.047,4999.75,7781.0
2863,06-2023,Axis_Small_Cap_Fund,81.49,61.354,4999.75,7228.11
2864,07-2023,Axis_Small_Cap_Fund,83.21,60.086,4999.75,7078.73
2865,08-2023,Axis_Small_Cap_Fund,84.74,59.001,4999.75,6950.91
2866,09-2023,Axis_Small_Cap_Fund,87.4,57.205,4999.75,6739.32
2867,10-2023,Axis_Small_Cap_Fund,88.78,56.316,4999.75,6634.59
2868,10-2023,Axis_Small_Cap_Fund,87.45,57.173,4999.75,6735.55
2869,11-2023,Axis_Small_Cap_Fund,93.25,53.617,4999.75,6316.62
2870,11-2023,Axis_Small_Cap_Fund,92.78,53.888,4999.75,6348.55
2871,12-2023,Axis_Small_Cap_Fund,94.42,52.952,4999.75,6238.28
2872,12-2023,Axis_Small_Cap_Fund,96.69,51.709,4999.75,6091.84
2873,01-2024,Axis_Small_Cap_Fund,97.15,51.464,4999.75,6062.97
2874,01-2024,Axis_Small_Cap_Fund,99.56,50.218,4999.75,5916.18
2875,02-2024,Axis_Small_Cap_Fund,101.05,49.478,4999.75,5829.0
2876,02-2024,Axis_Small_Cap_Fund,100.97,49.517,4999.75,5833.6
2877,03-2024,Axis_Small_Cap_Fund,94.11,53.127,4999.75,6258.89
2878,03-2024,Axis_Small_Cap_Fund,98.14,50.945,4999.75,6001.83
2879,04-2024,Axis_Small_Cap_Fund,100.88,49.561,4999.75,5838.78
2880,04-2024,Axis_Small_Cap_Fund,103.74,48.195,4999.75,5677.85
2881,05-2024,Axis_Small_Cap_Fund,105.97,47.181,4999.75,5558.39
2882,05-2024,Axis_Small_Cap_Fund,105.35,47.458,4999.75,5591.03
2883,06-2024,Axis_Small_Cap_Fund,112.74,44.348,4999.75,5224.64
2884,06-2024,Axis_Small_Cap_Fund,113.89,43.9,4999.75,5171.86
2885,07-2024,Axis_Small_Cap_Fund,115.07,43.45,4999.75,5118.84
2886,07-2024,Axis_Small_Cap_Fund,118.86,42.064,4999.75,4955.56
2887,08-2024,Axis_Small_Cap_Fund,121.0,41.32,4999.75,4867.91
2888,09-2024,Axis_Small_Cap_Fund,125.69,39.778,4999.75,4686.25
2889,10-2024,Axis_Small_Cap_Fund,117.5,42.551,4999.75,5012.93
2890,11-2024,Axis_Small_Cap_Fund,120.88,41.361,4999.75,4872.74
2891,12-2024,Axis_Small_Cap_Fund,122.34,40.868,4999.75,4814.66
2892,10-2021,Motilal_Oswal_Nasdaq_100,23.0635,216.782,4999.75,9734.44
2893,11-2021,Motilal_Oswal_Nasdaq_100,25.0407,199.665,4999.75,8965.82
2894,12-2021,Motilal_Oswal_Nasdaq_100,25.2129,198.301,4999.75,8904.57
2895,01-2022,Motilal_Oswal_Nasdaq_100,25.9066,192.991,4999.75,8666.13
2896,12-2022,Motilal_Oswal_Nasdaq_100,20.3845,245.272,4999.75,11013.77
2897,06-2017,Franklin_Templeton_Franklin_India_Smaller_Companies,57.7893,34.608,2000.0,6607.92
2898,07-2017,Franklin_Templeton_Franklin_India_Smaller_Companies,58.1228,34.41,2000.0,6570.12
2899,07-2017,Franklin_Templeton_Franklin_India_Smaller_Companies,57.8941,34.546,2000.0,6596.09
2900,08-2017,Franklin_Templeton_Franklin_India_Smaller_Companies,56.6946,35.277,2000.0,6735.66
2901,09-2017,Franklin_Templeton_Franklin_India_Smaller_Companies,60.662,32.97,2000.0,6295.17
